datetime,average,volume
1348351200000,11.99,43087.01
1348437600000,12.06,34894
1348524000000,12.06,26572.57
1348610400000,12.19,28237.39
1348696800000,12.27,25350.73
1348783200000,12.3,32460.78
1348869600000,12.36,20366.46
1348956000000,12.35,8988.13
1349042400000,12.28,34870.12
1349128800000,12.56,64776.82
1349215200000,12.75,45955.38
1349301600000,12.84,45182.37
1349388000000,12.68,38600.62
1349474400000,12.56,27373.05
1349560800000,12.01,69334.49
1349647200000,11.25,104904.54
1349733600000,11.97,51277.94
1349820000000,12.01,34123.19
1349906400000,12,24797.92
1349992800000,12.03,24497.5
1350079200000,11.88,17933.5
1350165600000,11.82,25397.74
1350252000000,11.68,33192.16
1350338400000,11.78,43937.75
1350424800000,11.83,28917.74
1350511200000,11.85,25350.12
1350597600000,11.73,35461.38
1350684000000,11.69,25415.8
1350770400000,11.61,13272.01
1350856800000,11.65,44351.68
1350943200000,11.69,61934.65
1351029600000,11.62,27142.88
1351116000000,11.02,92861.45
1351202400000,10.28,106642.45
1351288800000,10.35,51384.62
1351375200000,10.53,25587.27
1351465200000,10.61,44750.23
1351551600000,10.7,33111.96
1351638000000,10.99,46251.5
1351724400000,10.92,55264.75
1351810800000,10.54,32224.55
1351897200000,10.48,23415.75
1351983600000,10.55,24983.78
1352070000000,10.63,34120.42
1352156400000,10.76,33778.21
1352242800000,10.92,39218.3
1352329200000,10.85,33039.05
1352415600000,10.81,19607.82
1352502000000,10.83,15512.98
1352588400000,10.72,17455
1352674800000,10.93,47678.8
1352761200000,10.95,22279.24
1352847600000,10.93,27473.31
1352934000000,11.04,37641.72
1353020400000,11.44,71109.72
1353106800000,11.64,22861.43
1353193200000,11.68,19002.6
1353279600000,11.67,34362.57
1353366000000,11.68,31729.4
1353452400000,11.69,24904.22
1353538800000,12.03,72827.06
1353625200000,12.25,23456.66
1353711600000,12.34,22289.96
1353798000000,12.46,27182.54
1353884400000,12.34,42345.29
1353970800000,12.07,42522.06
1354057200000,12.25,37384.25
1354143600000,12.39,33220.13
1354230000000,12.51,29914.19
1354316400000,12.53,18864.06
1354402800000,12.51,17544.52
1354489200000,12.52,35479.17
1354575600000,12.98,72189.04
1354662000000,13.25,35903
1354748400000,13.37,53775.91
1354834800000,13.32,42176.21
1354921200000,13.43,15035.46
1355007600000,13.22,31278.72
1355094000000,13.36,34636.18
1355180400000,13.47,32268.06
1355266800000,13.57,43791.71
1355353200000,13.62,31077.61
1355439600000,13.57,77911.06
1355526000000,13.51,17542.09
1355612400000,13.35,46291.31
1355698800000,13.18,73051.61
1355785200000,13.2,29564
1355871600000,13.34,47991.84
1355958000000,13.45,41102.42
1356044400000,13.45,31065.18
1356130800000,13.36,18573.4
1356217200000,13.21,25849.15
1356303600000,13.34,19562.39
1356390000000,13.29,15642.04
1356476400000,13.3,19006.14
1356562800000,13.32,24556.32
1356649200000,13.38,30944.49
1356735600000,13.47,27808.65
1356822000000,13.41,13857.1
1356908400000,13.44,17896.89
1356994800000,13.31,31853.98
1357081200000,13.29,20312.5
1357167600000,13.32,22633.92
1357254000000,13.38,34171.37
1357340400000,13.38,27169.79
1357426800000,13.42,14226.85
1357513200000,13.44,32428.79
1357599600000,13.66,52160.01
1357686000000,13.69,35185.69
1357772400000,14.02,60055.16
1357858800000,14.1,44371.21
1357945200000,14.15,30051.71
1358031600000,14.09,41193.78
1358118000000,14.19,28206.93
1358204400000,14.19,58576.77
1358290800000,14.49,53760.72
1358377200000,15.14,73812.04
1358463600000,15.64,65803.2
1358550000000,15.45,37437.3
1358636400000,15.67,30272.25
1358722800000,16.35,75081.41
1358809200000,17.13,68353.86
1358895600000,17.2,58029.56
1358982000000,17.77,196388.19
1359068400000,16.69,89204.88
1359154800000,17.13,39107.78
1359241200000,17.57,30029.41
1359327600000,18.29,66002.95
1359414000000,19.14,98623.96
1359500400000,19.43,50809.65
1359586800000,20.53,110063.46
1359673200000,20.7,56241.42
1359759600000,19.48,88436.87
1359846000000,20.22,39662.34
1359932400000,20.41,58735.06
1360018800000,20.53,33855.04
1360105200000,21.04,59688.86
1360191600000,21.55,73905.38
1360278000000,22.4,53216.59
1360364400000,23.19,42377.2
1360450800000,23.41,60795.35
1360537200000,24.04,35954.71
1360623600000,25.06,86860.84
1360710000000,25.47,97711.36
1360796400000,25.41,162321.04
1360882800000,26.95,58499.74
1360969200000,27.07,24540.34
1361055600000,26.38,87142.75
1361142000000,26.73,34429.7
1361228400000,28.18,112747.46
1361314800000,29.47,42609.44
1361401200000,29.68,40153.53
1361487600000,30.44,76379.26
1361574000000,28.97,80200.86
1361660400000,29.75,26618.85
1361746800000,30.04,29653.38
1361833200000,30.95,49485.72
1361919600000,31.08,37887.46
1362006000000,32.67,138125.89
1362092400000,34.19,45365.71
1362178800000,33.86,39788.04
1362265200000,34.01,14788.04
1362351600000,35.29,57204.62
1362438000000,39.28,95428.74
1362524400000,45.18,141609.11
1362610800000,40.87,178461.07
1362697200000,43.08,52731.55
1362783600000,45.28,50008.93
1362870000000,46.69,40086.8
1362956400000,47.41,48474.26
1363042800000,43.65,201142.18
1363129200000,46.16,57816.08
1363215600000,47.08,43657.33
1363302000000,46.68,23820.41
1363388400000,46.52,19493.93
1363474800000,46.85,17862.61
1363561200000,48.63,77088.62
1363647600000,55.13,129661.05
1363734000000,61.85,105618.69
1363820400000,68.89,111903.98
1363906800000,70.45,83401.32
1363993200000,62.5,168065.43
1364079600000,68.62,48755.53
1364166000000,74.02,91673.15
1364252400000,77.23,67194.66
1364338800000,84.86,83382.56
1364425200000,87.49,160136.7
1364511600000,88.81,92719.81
1364598000000,91.55,41577.77
1364684400000,92.59,24755.36
1364767200000,99.53,106952.72
1364853600000,107.26,98947.44
1364940000000,127.86,186715.45
1365026400000,131.07,102388.61
1365112800000,138.43,83915.14
1365199200000,140.64,27491.06
1365285600000,152.79,76530.37
1365372000000,180.39,139433.88
1365458400000,213.72,127331.55
1365544800000,181.66,257543.79
1365631200000,131.95,218886.18
1365717600000,84.59,659349.51
1365804000000,108.55,287902.09
1365890400000,97.19,187043.01
1365976800000,86.91,286922.12
1366063200000,65.39,668549.18
1366149600000,84.85,396386.46
1366236000000,96.78,208772.7
1366322400000,118.46,315048.39
1366408800000,122.9,91508.55
1366495200000,119.29,136283.87
1366581600000,121.95,74864.49
1366668000000,132.85,143728.1
1366754400000,150.41,275135.75
1366840800000,142.61,225732
1366927200000,131.75,156197.3
1367013600000,130.5,75215.8
1367100000000,132.3,37734.27
1367186400000,141.03,91371.08
1367272800000,138.98,82894.47
1367359200000,120.87,225293.59
1367445600000,106.65,287744.21
1367532000000,91.35,306215.37
1367618400000,106.64,170565.04
1367704800000,113.48,102653.46
1367791200000,117.03,183629.07
1367877600000,106.63,171517.12
1367964000000,112.94,77523.07
1368050400000,111.15,37593.99
1368136800000,117.3,96380.03
1368223200000,115.24,35699.94
1368309600000,114.25,26969.05
1368396000000,116.34,34113.79
1368482400000,114.33,107436.99
1368568800000,109.6,141461.11
1368655200000,114.23,56914.72
1368741600000,119.9,97045.1
1368828000000,121.96,29456.47
1368914400000,120.08,28457.9
1369000800000,120.47,24287.85
1369087200000,120.06,20873.61
1369173600000,120.96,29564.88
1369260000000,123.55,35215.72
1369346400000,128.8,68705.96
1369432800000,129.9,25080.39
1369519200000,132.96,30120.69
1369605600000,128.94,59002.65
1369692000000,127.18,32154.11
1369778400000,129.37,32147.57
1369864800000,129.11,37663.43
1369951200000,127.95,24090.49
1370037600000,128.1,11267.32
1370124000000,121.94,123928.63
1370210400000,119.12,42772.89
1370296800000,120.9,33315.41
1370383200000,121.11,24405.15
1370469600000,119.73,28975.87
1370556000000,112.35,92399.83
1370642400000,109.07,27044.26
1370728800000,98,196833.56
1370815200000,104.68,85067.77
1370901600000,106.83,24965.08
1370988000000,108.85,29365.16
1371074400000,105.08,43700.99
1371160800000,100.54,51765.6
1371247200000,100.38,29365.04
1371333600000,99.92,13401.97
1371420000000,100.72,21984.87
1371506400000,106.87,78856.12
1371592800000,106.95,27099.22
1371679200000,110.04,56288.06
1371765600000,108.13,56816.04
1371852000000,105.02,15586.35
1371938400000,104.93,17227.4
1372024800000,101.35,45260.96
1372111200000,103.65,103866.38
1372197600000,102.27,19089.91
1372284000000,100.59,21456.73
1372370400000,95.06,72398.29
1372456800000,95.08,33063.51
1372543200000,94.26,13506.33
1372629600000,89.03,85698.58
1372716000000,88.13,45900.65
1372802400000,82.75,103433.7
1372888800000,77.9,98695.33
1372975200000,70.82,140692.07
1373061600000,69.05,65519.42
1373148000000,70.26,54933.2
1373234400000,76,86388.61
1373320800000,74.49,54473.51
1373407200000,81.09,96022.46
1373493600000,86.41,59484.18
1373580000000,95.07,147428.21
1373666400000,91.8,46105.44
1373752800000,93.97,19616.22
1373839200000,96.51,52064.24
1373925600000,95.2,28743.7
1374012000000,95.32,27262.3
1374098400000,88.31,87345.71
1374184800000,89.65,38600.97
1374271200000,89.09,15263.38
1374357600000,87.78,13105.41
1374444000000,88.33,18288.74
1374530400000,90.9,40822.92
1374616800000,91.07,25687.95
1374703200000,93.4,35790.24
1374789600000,93.13,20568.6
1374876000000,92.72,20458.46
1374962400000,96.84,52991.77
1375048800000,97.5,38700.33
1375135200000,100.15,42966.3
1375221600000,104.48,69414.88
1375308000000,101.46,25061.31
1375394400000,101.33,46419.57
1375480800000,100.24,14569.03
1375567200000,100.79,10879.3
1375653600000,101.91,28471.36
1375740000000,102.11,24455.34
1375826400000,100.82,16721.42
1375912800000,99.23,43338.62
1375999200000,97.51,25121.11
1376085600000,96.99,8911.43
1376172000000,100.37,12519.09
1376258400000,102.04,29121.04
1376344800000,102.21,33031
1376431200000,108.21,72480.15
1376517600000,105.28,26917.83
1376604000000,103.99,23846.62
1376690400000,107.16,19071.91
1376776800000,109.05,13373.43
1376863200000,112.91,76343.18
1376949600000,114.14,37158.65
1377036000000,115.2,59210.74
1377122400000,115.7,28463.42
1377208800000,114.32,31221.96
1377295200000,114.52,14653.33
1377381600000,114.69,19954.85
1377468000000,115.53,23949.59
1377554400000,124.04,77800.87
1377640800000,123.32,24815.3
1377727200000,122.43,18865.07
1377813600000,131.48,67461.78
1377900000000,136.3,55761.55
1377986400000,137.57,24668.12
1378072800000,136.42,22802.17
1378159200000,134.05,19437.14
1378245600000,129.29,85410.78
1378332000000,120.35,44792.71
1378418400000,124.22,33377.3
1378504800000,120.75,14262.01
1378591200000,126.59,57222.03
1378677600000,126.94,25354.35
1378764000000,130.69,53157.14
1378850400000,134.53,50670.6
1378936800000,135.52,38311.19
1379023200000,129.14,20949.7
1379109600000,130.53,16089.19
1379196000000,131.33,22227.68
1379282400000,132.08,22774.02
1379455200000,131.21,26711.27
1379541600000,128.62,41562.83
1379628000000,128.24,22850.23
1379714400000,128.55,11417.9
1379833127000,128.06,10628.17
1379919545000,126.31,17558.1
1380006005000,128.18,27631.77
1380092461000,128.75,16530.79
1380178925000,131.45,34038.96
1380265348000,133.32,33382.66
1380351751000,138.57,26714.24
1380438183000,134.09,22006.41
1380524586000,133.89,28514.51
1380611030000,133.03,22718.9
1380697486000,120.06,226914.21
1380827614000,129.35,39464.33
1380914025000,128.55,10802.91
1381000442000,128.49,10040.79
1381086845000,128.11,18644.37
1381173272000,125.91,28096.35
1381259691000,130.99,44948.46
1381346140000,129.9,34144.61
1381432549000,130.38,22165.88
1381518969000,135.12,20943.53
1381605376000,137.08,29829.71
1381691829000,139.51,74916.35
1381778258000,144.47,42628.21
1381864687000,143.64,103192.23
1381951101000,145.91,62348.49
1382037518000,155.01,74351.37
1382123930000,168.86,114807.53
1382210339000,172.73,23938.37
1382296792000,182.4,68448.07
1382383209000,191.33,92232.28
1382469658000,209.45,84204.17
1382556112000,194.62,193890.28
1382642542000,181.1,109426.17
1382728966000,176.29,57916.09
1382815390000,193.52,35146.36
1382945211000,200.07,28493.26
1383031628000,202.44,42501.5
1383118039000,200.79,41369.6
1383204482000,203.94,23644.71
1383294227000,206.72,15064.62
1383380630000,205.83,13422.34
1383467088000,215.62,41493.4
1383553529000,230.78,80070.86
1383639934000,255.44,147146.68
1383726342000,287.71,147248.8
1383812759000,312.74,155413.28
1383899206000,346.52,138789.22
1383985612000,325.83,192155.86
1384072221000,331.3,112161.91
1384158637000,354.66,65959.83
1384245039000,370.9,69252.37
1384331495000,416.68,127250.03
1384417913000,420.77,67524.83
1384504352000,431.69,93530.82
1384590758000,469.78,61575.13
1384677215000,548.26,135794.76
1384763680000,685.75,256530.82
1384850107000,494.68,247274.82
1384936516000,641.23,173925.71
1385022927000,707.05,114468.26
1385109357000,825.75,88121.34
1385195786000,744.89,87719.58
1385282240000,793.33,53279.88
1385368695000,833.38,84248.95
1385455110000,913.95,100421.91
1385541556000,978.51,109643.99
1385627996000,1072.83,124035.72
1385714410000,1132.26,72867.05
1385800862000,1075.16,72943.81
1385887266000,1019.95,199731.84
1385973690000,1047.96,80979.68
1386060143000,1099.04,45625.03
1386146575000,999.66,101170.67
1386232986000,1022.37,160181.89
1386321477000,654.74,303160.89
1386407909000,773.43,178798.02
1386494357000,897.01,124223.05
1386580778000,921.97,70705.81
1386667206000,937.26,78426.99
1386753611000,872.32,72343.9
1386840064000,930.74,49790.52
1386926488000,877.83,41211.04
1387012926000,836.09,39810.82
1387099380000,839.93,39443.16
1387185814000,706.34,244756.57
1387272257000,510.37,235283.75
1387358661000,613.76,301117.78
1387445066000,700.52,159920.18
1387531514000,618.86,112141.93
1387617936000,655.24,66668.62
1387704368000,640.85,46897.3
1387790822000,666.12,44987.34
1387877254000,672.89,33220.44
1387963706000,719.59,41444.95
1388050151000,752.38,84710.63
1388136584000,734.4,49976.62
1388222995000,722.38,37859.22
1388309432000,750.57,30801.12
1388395874000,748.49,26426.36
1388489628000,764.27,36325.63
1388576072000,772.53,19297.95
1388662495000,822.89,61518.38
1388748898000,821.99,36000.73
1388835306000,867.79,48393.86
1388921750000,985.68,96038.26
1389008153000,921.75,75467.1
1389094558000,859.49,128116.85
1389181013000,839.62,53781.12
1389267447000,837.04,62614.05
1389353879000,912.61,54529.02
1389440290000,865.96,39706.11
1389526692000,834.12,44586.99
1389567604000,844.98,54144.11
1389654000000,835.78,24985.16
1389740408000,862.07,32649.46
1389826807000,838.21,23002.56
1389913210000,813.31,47884.43
1389999609000,839.19,21406.37
1390086035000,861.84,28215.05
1390172421000,875.4,31563.81
1390258814000,867.11,21412.07
1390345201000,845.83,21868.39
1390431604000,822.17,18944.62
1390518055000,797.71,43853.92
1390604467000,851.38,29263.69
1390690841000,883.38,36357.04
1390777230000,766.78,64094.28
1390863648000,816.7,55294.71
1390950036000,826.39,21468.23
1391036414000,817.87,36533.65
1391122843000,828.59,20596.43
1391209203000,835.89,23624.54
1391295656000,825.2,13672.78
1391382027000,823.46,16957.35
1391468413000,827.99,20056.54
1391554846000,819.26,27792.53
1391641252000,780.31,63977.3
1391727625000,717.83,161328.03
1391814032000,670.33,55535.44
1391900440000,682.23,57449.77
1391986812000,676.76,166214.54
1392073222000,666.46,107912.78
1392159617000,654.43,38785.54
1392246019000,612.75,64193.68
1392332433000,662.32,154492.4
1392418831000,651.9,40860.73
1392505265000,616.21,65059.82
1392591653000,626.5,50938.53
1392678049000,624.72,32018.5
1392764444000,622.97,22216.79
1392850839000,561.11,84532.03
1392937229000,572.19,82281.2
1393023632000,599.38,51923.57
1393110034000,608.41,52166.54
1393196421000,547.09,106498.99
1393282818000,534.45,237300.42
1393369204000,584.61,110551.05
1393455618000,581.38,44204.55
1393542027000,550.46,51151.03
1393628423000,566.61,32891.13
1393714829000,555.06,14204.37
1393801215000,664.47,143857.44
1393887643000,668.28,82883.68
1393974019000,665.21,33744.66
1394060452000,662.57,24348.76
1394146803000,629.34,54257.53
1394233210000,619.60,30236.41
1394319606000,639.43,24236.44
1394406015000,627.14,32750.42
1394492416000,633.59,18562.57
1394578819000,632.34,29628.12
1394665213000,637.79,18036.5
1394751617000,628.58,18946.23
1394838019000,636.21,6803.49
1394924410000,631.25,8366.2
1395010862000,623.53,17963.53
1395097228000,615.01,31447.73
1395183644000,611.73,16447.26
1395270054000,589.44,28301.72
1395356400000,583.54,52998.17
1395442800000,564.65,24897.92
1395529200000,565.22,13391.03
1395615600000,564.73,30156.82
1395702000000,578.68,18790.04
1395788400000,581.52,22495.02
1395874800000,543.82,109159.77
1395961200000,503.01,91621.98
1396047600000,500.07,16356.33
1396134000000,471.09,80698.83
1396216800000,458.09,59826.55
1396303200000,476.87,63306.79
1396389600000,467.04,97003.55
1396476000000,434.93,74799.24
1396562400000,444.67,39286.65
1396648800000,453.05,22202.22
1396735200000,460.59,16659.23
1396821600000,454.27,28821.66
1396908000000,452.20,18278.9
1396994400000,449.19,23264.93
1397080800000,408.25,135210.85
1397167200000,403.02,131367.54
1397253600000,424.79,39776.88
1397340000000,415.41,47557.75
1397426400000,445.59,94188.12
1397512800000,486.85,81578.85
1397599200000,515.49,88542.05
1397685600000,504.83,57953.96
1397772000000,485.42,32004.42
1397858400000,491.08,30558.57
1397944800000,501.70,16730.35
1398031200000,499.55,23640.75
1398117600000,493.34,19330.23
1398204000000,488.63,15586.34
1398290400000,489.40,19537.09
1398376800000,463.80,84930.17
1398463200000,456.53,23980.66
1398549600000,452.09,21001.36
1398636000000,436.26,44068.04
1398722400000,444.15,30202.32
1398808800000,445.35,26482.49
1398895200000,454.09,22738.28
1398981600000,449.10,18905.04
1399068000000,441.07,19146.09
1399154400000,434.60,11001.47
1399240800000,432.23,18722.26
1399327200000,428.70,22964.42
1399413600000,435.90,34871.02
1399500000000,442.42,14106.38
1399586400000,446.84,17502.51
1399672800000,451.34,11646.1
1399759200000,444.80,23965.5
1399845600000,438.84,12774.53
1399932000000,439.40,13379.13
1400018400000,443.49,16017.65
1400104800000,446.80,11522.36
1400191200000,447.16,9825.74
1400277600000,448.14,4550.64
1400364000000,445.32,4476.59
1400450400000,444.40,11148.29
1400536800000,464.52,70527.5
1400623200000,491.21,22381.18
1400709600000,508.41,49507.53
1400796000000,527.67,52710.48
1400882400000,520.32,15764.04
1400968800000,559.61,68410.26
1401055200000,580.07,40559.08
1401141600000,573.56,54030.94
1401228000000,571.91,24920.52
1401314400000,566.58,22550.39
1401400800000,597.72,38462.07
1401487200000,616.22,15852.64
1401573600000,642.24,54293.67
1401660000000,634.73,57457.59
1401746400000,662.61,46367.13
1401832800000,641.51,44283.07
1401919200000,651.69,30878.15
1402005600000,656.11,19262.58
1402092000000,652.76,17934.89
1402178400000,656.12,9547.67
1402264800000,649.94,21163.28
1402351200000,653.12,19918.31
1402437600000,645.15,30723.25
1402524000000,624.00,71904.37
1402610400000,598.00,47769.77
1402696800000,577.28,54130.56
1402783200000,566.00,31634.55
1402869600000,596.49,37329.04
1402956000000,599.09,23109.82
1403042400000,609.31,21886.42
1403128800000,605.83,17090.38
1403215200000,594.02,23267.92
1403301600000,593.19,11417.5
1403388000000,601.15,13285.81
1403474400000,592.28,17115.46
1403560800000,591.13,18322.21
1403647200000,571.09,26402.87
1403820000000,596.80,24480.34
1403906400000,597.29,14013.89
1403992800000,596.25,8607.83
1404079200000,620.34,52224.25
1404165600000,649.84,41279.9
1404252000000,646.47,20912.51
1404338400000,645.58,15907.44
1404424800000,638.29,20246.8
1404511200000,630.62,7565.63
1404597600000,634.93,9705.26
1404684000000,628.50,18240.23
1404770400000,624.29,8967.03
1404856800000,625.86,9165.84
1404943200000,619.91,16026.48
1405029600000,624.24,14466.42
1405116000000,633.97,10468.6
1405202400000,631.43,9156.71
1405288800000,623.23,11707.33
1405375200000,624.10,10370.58
1405461600000,620.34,13039.14
1405548000000,619.90,16634.38
1405634400000,624.10,14845.98
1405720800000,628.73,6417.61
1405807200000,628.12,5540.18
1405893600000,621.46,11680.53
1405980000000,623.47,9136.77
1406066400000,622.66,7185.55
1406152800000,610.40,20090.35
1406239200000,601.30,9552.12
1406325600000,597.41,9012.73
1406412000000,595.49,5918.58
1406498400000,582.88,20304.79
1406584800000,584.62,9392.04
1406671200000,579.54,13623.5
1406757600000,570.70,16788.01
1406844000000,591.77,17769.37
1406930400000,590.91,7196.24
1407016800000,586.31,8684.97
1407103200000,587.15,8040.34
1407189600000,587.36,8830.63
1407276000000,584.88,9462.53
1407362400000,586.42,12034.61
1407448800000,592.52,8954.75
1407535200000,590.12,5236.28
1407621600000,591.21,4659.8
1407708000000,586.15,14516.96
1407794400000,571.70,14541.99
1407880800000,553.52,32634.45
1407967200000,520.65,54063.13
1408053600000,506.43,32198.4
1408140000000,501.26,23765.56
1408226400000,505.48,20723.15
1408312800000,474.31,68999.49
1408399200000,472.36,37381.27
1408485600000,488.25,43527.17
1408572000000,520.69,45137.23
1408658400000,514.50,35883.97
1408744800000,506.31,24385.97
1408831200000,504.99,16364.33
1408917600000,504.67,19688.82
1409004000000,508.87,23391.81
1409090400000,516.07,21086.99
1409176800000,511.75,16927.79
1409263200000,508.86,16727.07
1409349600000,504.92,11455.55
1409436000000,489.34,73307.68
1409522400000,479.72,22381.06
1409608800000,479.02,25439.48
1409695200000,482.82,8113.45
1409781600000,486.63,29230.49
1409868000000,487.75,16169.69
1409954400000,487.79,8987.46
1410040800000,487.67,7999.81
1410127200000,473.02,39954.21
1410213600000,471.13,26564.23
1410300000000,481.77,27752.75
1410386400000,478.94,19612.01
1410472800000,477.33,15458.77
1410559200000,479.07,19232.97
1410645600000,479.60,10885.2
1410732000000,477.72,18019.84
1410818400000,472.61,13083.78
1410904800000,460.26,22284.14
1410991200000,439.52,40398.92
1411077600000,406.31,46780.4
1411164000000,410.60,33666.29
1411250400000,400.54,23119.49
1411336800000,401.72,22811.39
1411423200000,409.99,48739.87
1411509600000,426.70,29033.86
1411596000000,413.87,24249.5
1411682400000,407.22,19833.14
1411768800000,405.46,10804.42
1411855200000,394.67,23664.47
1411941600000,378.48,32794.17
1412028000000,380.46,36746.82
1412114400000,384.02,25490.55
1412200800000,380.86,29609.55
1412287200000,369.30,54319.34
1412373600000,346.79,84637.21
1412460000000,316.77,172981.44
1412546400000,323.47,151146.82
1412632800000,329.34,73099.21
1412719200000,338.90,84536.21
1412805600000,363.05,128425.02
